MarketingID,DateKey,CampaignID,RegionID,ProductID,Spend,Engagement_Rate,Reach,Impressions,Clicks,Conversions,CTR,Conversion_Rate,Sentiment_Score,Brand_Awareness,ROI,CPM,CPC,CPA,Campaign_Type,Cost_Per_Engagement,Engagement_Per_Impression,ROI_Category,Efficiency_Score
511,20240616,8075,3003,1042,29039.36,6.14,807727,2810214,46930,445,1.67,0.95,73.2,2.82,24.64,10.33,0.62,65.26,Social Media,0.17,0.0614,Low,11.22
414,20240617,8072,3104,1172,12018.5,3.87,556070,2415424,65457,864,2.71,1.32,80.85,1.97,661.91,4.98,0.18,13.91,Brand Awareness,0.13,0.0387,Very High,58.12
982,20240617,8086,3012,1120,11945.81,4.32,307963,1304836,37057,515,2.84,1.39,82.36,1.03,349.78,9.16,0.32,23.2,Product Launch,0.21,0.0432,High,35.51
553,20240618,8004,3038,1102,4761.83,2.96,216252,717093,9680,84,1.35,0.87,88.17,2.34,118.77,6.64,0.49,56.69,Seasonal Promotion,0.22,0.0296,Medium,15.55
660,20240618,8063,3272,1021,4218.57,5.44,145445,395803,10567,156,2.67,1.48,71.54,1.78,163.2,10.66,0.4,27.04,Social Media,0.2,0.0544,Medium,26.46
555,20240618,8092,3001,1010,23089.34,3.28,361732,2287588,35457,861,1.55,2.43,77.59,0.72,367.77,10.09,0.65,26.82,Seasonal,0.31,0.0328,High,28.93
86,20240619,8024,3197,1045,22713.73,4.73,636633,2106562,40656,926,1.93,2.28,71.64,0.51,564.19,10.78,0.56,24.53,Product Launch,0.23,0.0473,Very High,29.21
239,20240619,8051,3152,1046,21608.87,2.59,357372,1970878,66024,1016,3.35,1.54,85.04,2.94,302.7,10.96,0.33,21.27,Brand Awareness,0.42,0.0259,High,39.98
824,20240619,8055,3173,1020,17878.67,2.99,473618,1713766,56554,1034,3.3,1.83,81.87,1.94,1044.87,10.43,0.32,17.29,Seasonal,0.35,0.0299,,47.35
717,20240619,8071,3172,1025,21001.63,3.29,857445,2055728,22407,405,1.09,1.81,77.88,0.96,30.95,10.22,0.94,51.86,Digital,0.31,0.0329,Low,15.02
110,20240620,8081,3027,1174,9848.17,3.25,184370,1011641,15882,301,1.57,1.9,69.13,1.06,470.58,9.73,0.62,32.72,Seasonal,0.3,0.0325,High,21.13
855,20240621,8045,3116,1008,11411.45,4.83,572377,2450392,22788,264,0.93,1.16,65.89,2.0,167.05,4.66,0.5,43.23,Product Launch,0.1,0.0483,Medium,15.24
189,20240621,8046,3093,1008,10833.49,8.0,861982,2103054,47949,474,2.28,0.99,74.87,2.64,760.97,5.15,0.23,22.86,Social Media,0.06,0.08,Very High,32.76
743,20240622,8035,3141,1143,4844.66,3.4,300325,1531902,28646,263,1.87,0.92,79.75,1.31,339.86,3.16,0.17,18.42,Brand Awareness,0.09,0.034,High,43.29
494,20240622,8046,3032,1118,15114.29,5.85,689896,1613468,42918,536,2.66,1.25,74.15,0.71,82.19,9.37,0.35,28.2,Social Media,0.16,0.0585,Low,26.3
417,20240622,8047,3016,1153,6228.2,3.81,282873,655717,7147,85,1.09,1.2,88.38,2.15,129.67,9.5,0.87,73.27,Social Media,0.25,0.0381,Medium,12.06
137,20240622,8072,3271,1149,15061.68,3.45,370720,1289523,41522,714,3.22,1.72,82.75,1.63,274.73,11.68,0.36,21.09,Seasonal,0.34,0.0345,High,39.23
37,20240623,8013,3202,1116,17317.64,3.41,421853,1451816,41667,483,2.87,1.16,75.47,1.32,134.15,11.93,0.42,35.85,Social Media,0.35,0.0341,Medium,21.05
684,20240623,8025,3194,1019,25987.7,4.35,745290,2284977,73119,1235,3.2,1.69,80.42,2.56,811.7,11.37,0.36,21.04,Social Media,0.26,0.0435,Very High,38.22
208,20240623,8030,3239,1107,5144.79,4.28,180924,509101,4225,21,0.83,0.5,75.58,2.35,-72.87,10.11,1.22,244.99,Digital,0.24,0.0428,Negative,3.09
789,20240623,8050,3276,1040,16298.67,4.37,440920,1357663,28103,505,2.07,1.8,86.12,1.73,168.14,12.0,0.58,32.27,Social Media,0.27,0.0437,Medium,26.68
849,20240623,8059,3063,1197,8431.33,4.74,697030,1746377,21131,445,1.21,2.11,84.07,2.24,269.47,4.83,0.4,18.95,Social Media,0.1,0.0474,High,44.37
831,20240623,8064,3026,1081,44849.15,3.74,1807385,4154363,70208,723,1.69,1.03,83.41,1.13,103.52,10.8,0.64,62.03,Social Media,0.29,0.0374,Medium,13.45
842,20240624,8010,3233,1172,42534.88,4.22,1056991,3687805,101783,2290,2.76,2.25,81.1,2.71,703.88,11.53,0.42,18.57,Digital,0.27,0.0422,Very High,43.66
20,20240624,8023,3114,1161,6337.24,3.31,301630,1382895,36646,399,2.65,1.09,80.22,2.31,396.3,4.58,0.17,15.88,Seasonal,0.14,0.0331,High,50.51
122,20240624,8049,3242,1075,13924.11,3.25,370889,1178180,22031,149,1.87,0.68,73.24,2.67,12.37,11.82,0.63,93.45,Digital,0.36,0.0325,Low,7.84
105,20240624,8075,3211,1007,45271.91,2.23,1178372,3950910,114576,378,2.9,0.33,88.32,1.41,-50.27,11.46,0.4,119.77,Brand Awareness,0.51,0.0223,Negative,7.37
136,20240625,8002,3042,1155,17730.59,2.49,435065,2045886,29460,462,1.44,1.57,89.86,1.66,39.1,8.67,0.6,38.38,Brand Awareness,0.35,0.0249,Low,23.41
23,20240625,8003,3011,1200,14417.6,3.62,330584,1300408,38752,449,2.98,1.16,94.41,1.09,128.83,11.09,0.37,32.11,Product Launch,0.31,0.0362,Medium,29.4
739,20240625,8009,3054,1183,5343.45,3.98,156551,1040922,29249,681,2.81,2.33,89.84,0.59,2125.63,5.13,0.18,7.85,Brand Awareness,0.13,0.0398,,114.5
63,20240625,8039,3112,1190,3077.32,5.51,182072,590337,16647,326,2.82,1.96,79.47,3.19,1335.42,5.21,0.18,9.44,Product Launch,0.09,0.0551,,84.19
138,20240625,8049,3184,1151,27799.75,2.16,436762,2567272,21821,154,0.85,0.71,76.71,2.4,-55.47,10.83,1.27,180.52,Brand Awareness,0.5,0.0216,Negative,4.25
75,20240625,8085,3116,1194,6947.56,6.17,449066,1354740,15173,182,1.12,1.2,79.24,2.78,232.63,5.13,0.46,38.17,Social Media,0.08,0.0617,High,20.76
592,20240627,8026,3295,1147,6722.2,5.52,254667,597187,10689,43,1.79,0.41,79.16,1.05,-53.26,11.26,0.63,156.33,Social Media,0.2,0.0552,Negative,5.06
57,20240627,8054,3089,1185,7613.88,3.48,370383,1435305,45786,201,3.19,0.44,77.53,1.23,186.99,5.3,0.17,37.88,Brand Awareness,0.15,0.0348,Medium,20.47
532,20240627,8068,3179,1118,27577.21,4.1,1150443,2698857,75028,750,2.78,1.0,63.15,2.37,441.2,10.22,0.37,36.77,Digital,0.25,0.041,High,17.17
454,20240627,8072,3172,1147,10321.83,2.75,147189,916581,16865,153,1.84,0.91,81.79,2.51,-24.98,11.26,0.61,67.46,Seasonal,0.41,0.0275,Negative,12.12
662,20240627,8084,3191,1118,18987.41,4.07,436406,1599953,46558,861,2.91,1.85,67.4,0.94,288.23,11.87,0.41,22.05,Product Launch,0.29,0.0407,High,30.56
153,20240628,8058,3292,1141,15019.96,3.03,199492,1289808,11092,64,0.86,0.58,80.6,1.41,-50.78,11.65,1.35,234.69,Seasonal,0.38,0.0303,Negative,3.43
574,20240629,8054,3052,1066,8627.54,5.6,538048,1659052,55578,416,3.35,0.75,91.69,2.57,349.81,5.2,0.16,20.74,Product Launch,0.09,0.056,High,44.21
920,20240629,8083,3266,1127,35903.24,3.28,645345,3410632,40586,336,1.19,0.83,79.69,3.17,76.89,10.53,0.88,106.85,Brand Awareness,0.32,0.0328,Low,7.46
702,20240630,8001,3272,1169,29493.37,5.3,1018487,2919097,40575,470,1.39,1.16,86.09,1.92,65.29,10.1,0.73,62.75,Personalization,0.19,0.053,Low,13.72
178,20240630,8060,3049,1053,26004.72,2.9,482166,2553912,67934,733,2.66,1.08,71.75,1.94,50.16,10.18,0.38,35.48,Seasonal,0.35,0.029,Low,20.22
778,20240630,8083,3116,1132,9042.96,3.75,585634,1980292,52081,328,2.63,0.63,82.42,1.49,427.85,4.57,0.17,27.57,Seasonal,0.12,0.0375,High,29.89
722,20240701,8027,3284,1012,48043.03,3.65,1301988,4370225,67301,1009,1.54,1.5,81.97,0.8,303.49,10.99,0.71,47.61,Digital,0.3,0.0365,High,17.22
299,20240701,8044,3205,1187,5445.79,3.91,184235,529372,13128,287,2.48,2.19,68.43,2.93,876.08,10.29,0.41,18.97,Social Media,0.26,0.0391,Very High,36.06
526,20240702,8005,3052,1165,9254.46,5.33,431962,1887171,32459,808,1.72,2.49,89.19,1.77,869.68,4.9,0.29,11.45,New Product Launch,0.09,0.0533,Very High,77.87
458,20240702,8029,3154,1066,21011.91,2.34,560094,1815077,57900,723,3.19,1.25,88.57,1.83,554.5,11.58,0.36,29.06,Brand Awareness,0.49,0.0234,Very High,30.48
129,20240702,8041,3189,1011,18103.27,3.65,590802,1576509,53601,1163,3.4,2.17,76.97,1.69,633.53,11.48,0.34,15.57,Digital,0.31,0.0365,Very High,49.45
583,20240702,8041,3285,1103,10443.73,2.35,293627,896307,9769,32,1.09,0.33,81.53,2.89,-52.96,11.65,1.07,326.37,Brand Awareness,0.5,0.0235,Negative,2.5
461,20240702,8062,3020,1139,10593.59,3.74,334969,985705,32232,738,3.27,2.29,81.74,0.6,328.81,10.75,0.33,14.35,Product Launch,0.29,0.0374,High,56.94
42,20240702,8069,3234,1197,13267.24,2.89,328978,1322590,43777,560,3.31,1.28,67.68,2.73,223.21,10.03,0.3,23.69,Product Launch,0.35,0.0289,High,28.57
841,20240702,8074,3087,1121,9994.67,4.37,397237,2153729,42643,831,1.98,1.95,76.72,1.95,1245.7,4.64,0.23,12.03,Brand Awareness,0.11,0.0437,,63.79
485,20240703,8005,3099,1069,7066.45,4.07,221808,1301741,31632,154,2.43,0.49,63.13,0.73,230.66,5.43,0.22,45.89,New Product Launch,0.13,0.0407,High,13.76
947,20240703,8009,3195,1057,5807.52,2.75,125017,481146,10777,73,2.24,0.68,69.63,3.08,-13.7,12.07,0.54,79.56,Product Launch,0.44,0.0275,Negative,8.75
154,20240703,8029,3270,1090,24363.42,3.55,648838,2245462,44684,1094,1.99,2.45,78.85,3.22,613.46,10.85,0.55,22.27,Product Launch,0.31,0.0355,Very High,35.41
710,20240703,8044,3038,1102,10885.57,5.61,411119,1642242,27589,504,1.68,1.83,68.99,1.98,335.28,6.63,0.39,21.6,Digital,0.12,0.0561,High,31.94
712,20240703,8046,3244,1189,1695.26,4.34,58800,142815,1642,10,1.15,0.66,60.89,3.36,-4.61,11.87,1.03,169.53,Digital,0.27,0.0434,Negative,3.59
706,20240703,8094,3247,1062,29197.34,2.36,437282,2674325,85043,382,3.18,0.45,88.02,3.48,91.28,10.92,0.34,76.43,Seasonal,0.46,0.0236,Low,11.52
633,20240703,8095,3026,1013,25432.66,3.74,993017,2784270,60697,1353,2.18,2.23,77.3,0.86,562.36,9.13,0.42,18.8,Digital,0.24,0.0374,Very High,41.12
639,20240704,8034,3287,1047,25074.94,2.73,343606,2147830,21478,440,1.0,2.05,82.97,0.68,245.93,11.67,1.17,56.99,Seasonal,0.43,0.0273,High,14.56
689,20240704,8041,3069,1193,2811.82,4.4,154151,510385,11432,275,2.24,2.41,86.15,2.25,879.16,5.51,0.25,10.22,Digital,0.13,0.044,Very High,84.26
694,20240704,8047,3037,1007,35051.64,4.14,1167467,5311368,158278,3007,2.98,1.9,67.27,0.99,893.97,6.6,0.22,11.66,Product Launch,0.16,0.0414,Very High,57.71
329,20240705,8025,3041,1087,19625.3,3.66,489816,1955860,21318,123,1.09,0.58,76.83,0.8,16.36,10.03,0.92,159.56,Digital,0.27,0.0366,Low,4.82
388,20240705,8033,3258,1146,4190.45,2.46,125864,389153,12803,288,3.29,2.25,80.87,1.93,948.69,10.77,0.33,14.55,Brand Awareness,0.44,0.0246,Very High,55.58
616,20240705,8061,3031,1092,9565.57,3.88,224911,1100256,24535,274,2.23,1.12,79.78,3.26,379.65,8.69,0.39,34.91,Seasonal,0.22,0.0388,High,22.85
399,20240705,8075,3138,1075,3166.15,4.6,197496,1009519,9792,179,0.97,1.83,73.43,2.12,352.09,3.14,0.32,17.69,Brand Awareness,0.07,0.046,High,41.51
942,20240706,8027,3210,1188,12054.16,5.01,336595,1190367,31663,259,2.66,0.82,79.89,2.28,192.77,10.13,0.38,46.54,Social Media,0.2,0.0501,Medium,17.17
890,20240706,8029,3241,1149,18754.29,3.78,491844,1680756,23362,348,1.39,1.49,77.97,1.22,110.35,11.16,0.8,53.89,Seasonal,0.3,0.0378,Medium,14.47
975,20240707,8008,3102,1134,3117.92,5.38,210289,679484,5979,44,0.88,0.75,86.14,1.71,114.72,4.59,0.52,70.86,Product Launch,0.09,0.0538,Medium,12.16
715,20240707,8034,3255,1005,22149.66,3.09,353178,2133416,36481,233,1.71,0.64,67.36,2.25,-36.94,10.38,0.61,95.06,Seasonal,0.34,0.0309,Negative,7.09
274,20240707,8036,3234,1019,26346.06,3.68,461949,2177980,26789,99,1.23,0.37,81.48,2.25,-66.75,12.1,0.98,266.12,Product Launch,0.33,0.0368,Negative,3.06
486,20240707,8063,3142,1169,7715.69,4.56,447566,2487705,52241,616,2.1,1.18,79.41,2.67,645.78,3.1,0.15,12.53,Brand Awareness,0.07,0.0456,Very High,63.4
469,20240708,8033,3237,1164,17486.17,4.43,683701,1669266,16692,307,1.0,1.84,81.27,0.54,79.09,10.48,1.05,56.96,Social Media,0.24,0.0443,Low,14.27
396,20240708,8036,3059,1146,9624.03,3.8,507446,1855782,26723,264,1.44,0.99,71.92,2.78,400.94,5.19,0.36,36.45,Seasonal,0.14,0.038,High,19.73
703,20240708,8049,3208,1148,10359.02,3.02,297954,976939,12016,87,1.23,0.73,74.05,2.4,25.39,10.6,0.86,119.07,Brand Awareness,0.35,0.0302,Low,6.22
848,20240708,8094,3112,1038,10804.7,6.0,839766,2116718,73873,1543,3.49,2.09,81.13,2.76,1994.61,5.1,0.15,7.0,Digital,0.09,0.06,,115.86
874,20240709,8007,3260,1033,27520.88,2.57,409223,2457766,74470,484,3.03,0.65,87.03,1.87,2.81,11.2,0.37,56.86,Brand Awareness,0.44,0.0257,Low,15.31
811,20240709,8036,3184,1069,23121.26,4.66,748828,1973530,17959,330,0.91,1.84,76.49,0.97,179.54,11.72,1.29,70.06,Social Media,0.25,0.0466,Medium,10.92
234,20240709,8049,3137,1122,5351.71,5.37,464870,1794267,34808,515,1.94,1.48,79.15,1.93,1207.4,2.98,0.15,10.39,Product Launch,0.06,0.0537,,76.17
243,20240709,8069,3280,1014,50163.97,4.18,1059042,4613666,109805,2327,2.38,2.12,74.38,1.66,564.78,10.87,0.46,21.56,Product Launch,0.26,0.0418,Very High,34.5
872,20240709,8087,3157,1155,18321.15,3.82,572672,1646985,19928,113,1.21,0.57,74.43,1.57,-15.16,11.12,0.92,162.13,Product Launch,0.29,0.0382,Negative,4.59
529,20240710,8008,3287,1160,5313.6,3.49,112538,440166,10035,45,2.28,0.45,88.68,2.14,61.75,12.07,0.53,118.08,Product Launch,0.35,0.0349,Low,7.51
498,20240710,8012,3131,1153,2520.33,6.1,248936,891365,14083,335,1.58,2.38,81.65,0.73,2426.15,2.83,0.18,7.52,Digital,0.05,0.061,,108.53
115,20240710,8029,3004,1169,40504.32,3.26,820760,3922545,31772,505,0.81,1.59,79.56,2.83,120.59,10.33,1.27,80.21,Product Launch,0.32,0.0326,Medium,9.92
197,20240710,8031,3269,1014,38871.44,2.87,905426,3574656,51117,1134,1.43,2.22,71.5,1.48,229.96,10.87,0.76,34.28,Seasonal,0.38,0.0287,High,20.86
497,20240710,8056,3262,1165,47317.26,3.63,1311725,4477980,68513,506,1.53,0.74,89.61,2.92,-32.32,10.57,0.69,93.51,Social Media,0.29,0.0363,Negative,9.58
657,20240710,8066,3117,1097,10828.97,8.0,942533,2279609,26443,364,1.16,1.38,75.79,2.55,502.77,4.75,0.41,29.75,Social Media,0.06,0.08,Very High,25.48
747,20240710,8093,3089,1030,12315.73,5.79,804370,2345980,24398,187,1.04,0.77,94.35,3.42,100.51,5.25,0.5,65.86,Digital,0.09,0.0579,Medium,14.33
725,20240711,8012,3168,1043,13931.18,3.38,264655,1296740,34882,355,2.69,1.02,82.04,2.5,349.47,10.74,0.4,39.24,Product Launch,0.32,0.0338,High,20.91
875,20240711,8020,3065,1066,11945.97,5.0,391376,2291874,35065,241,1.53,0.69,91.42,1.4,50.91,5.21,0.34,49.57,Brand Awareness,0.1,0.05,Low,18.44
528,20240711,8054,3063,1121,7317.58,4.21,427077,1339551,45142,234,3.37,0.52,76.88,3.39,214.98,5.46,0.16,31.27,Brand Awareness,0.13,0.0421,High,24.58
261,20240711,8081,3018,1150,20938.83,6.46,810979,2043050,61700,888,3.02,1.44,91.23,0.57,132.06,10.25,0.34,23.58,Social Media,0.16,0.0646,Medium,38.69
206,20240712,8067,3187,1181,15367.53,3.13,435646,1396144,41605,174,2.98,0.42,70.23,1.71,117.01,11.01,0.37,88.32,Product Launch,0.35,0.0313,Medium,7.95
199,20240712,8074,3233,1123,35918.43,3.96,647956,3481050,67532,445,1.94,0.66,66.4,2.59,63.68,10.32,0.53,80.72,Product Launch,0.26,0.0396,Low,8.23
449,20240712,8089,3253,1014,45037.79,2.88,769918,4380983,134496,1788,3.07,1.33,72.29,1.56,251.22,10.28,0.33,25.19,Product Launch,0.36,0.0288,High,28.7
589,20240713,8004,3298,1114,11822.36,2.72,275435,1156001,18149,266,1.57,1.47,82.27,1.2,228.33,10.23,0.65,44.44,Seasonal Promotion,0.38,0.0272,High,18.51
961,20240713,8051,3106,1069,1930.08,4.48,120579,375648,5559,86,1.48,1.56,75.93,2.97,440.49,5.14,0.35,22.44,Seasonal,0.11,0.0448,High,33.83
111,20240713,8052,3082,1153,5691.73,6.75,300258,1178594,24396,312,2.07,1.28,72.87,1.08,851.23,4.83,0.23,18.24,Social Media,0.07,0.0675,Very High,39.94
60,20240713,8055,3079,1171,5012.73,4.8,311975,934079,9621,126,1.03,1.31,80.82,3.07,295.04,5.37,0.52,39.78,Digital,0.11,0.048,High,20.31
809,20240713,8055,3245,1023,26918.91,4.04,996166,2229812,60204,1071,2.7,1.78,81.77,1.06,459.46,12.07,0.45,25.13,Digital,0.3,0.0404,High,32.53
624,20240714,8015,3020,1192,20485.27,4.71,789208,2190681,61558,1144,2.81,1.86,72.17,2.93,651.57,9.35,0.33,17.91,Social Media,0.2,0.0471,Very High,40.3
452,20240714,8073,3116,1134,4071.23,2.98,172111,804909,19317,479,2.4,2.48,89.03,0.97,1655.0,5.06,0.21,8.5,Brand Awareness,0.17,0.0298,,104.75
312,20240715,8073,3101,1028,13730.12,5.12,495094,2969208,40975,958,1.38,2.34,83.76,2.18,1029.71,4.62,0.34,14.33,Brand Awareness,0.09,0.0512,,58.44
209,20240715,8096,3266,1050,35789.05,4.8,1343908,3473977,28139,650,0.81,2.31,81.11,2.57,222.85,10.3,1.27,55.06,Social Media,0.21,0.048,High,14.73
145,20240716,8025,3198,1031,10727.91,3.45,355468,1017341,31232,415,3.07,1.33,64.74,2.66,497.34,10.55,0.34,25.85,Product Launch,0.31,0.0345,High,25.04
174,20240716,8082,3024,1160,21602.33,4.72,916738,2263172,26931,126,1.19,0.47,84.66,3.35,8.24,9.55,0.8,171.45,Social Media,0.2,0.0472,Low,4.94
675,20240717,8035,3181,1138,25336.0,2.95,591868,2507794,78995,916,3.15,1.16,81.8,0.55,424.29,10.1,0.32,27.66,Brand Awareness,0.34,0.0295,High,29.57
336,20240717,8040,3085,1170,16151.99,3.1,944151,3538150,82438,1813,2.33,2.2,68.58,3.18,847.04,4.57,0.2,8.91,Seasonal,0.15,0.031,Very High,76.98
838,20240717,8087,3203,1059,37656.93,5.23,1346770,3600777,53651,1180,1.49,2.2,84.55,0.81,137.17,10.46,0.7,31.91,Social Media,0.2,0.0523,Medium,26.49
285,20240717,8093,3068,1073,12770.99,5.46,677327,2789963,32642,463,1.17,1.42,81.2,1.4,262.03,4.58,0.39,27.58,Product Launch,0.08,0.0546,High,29.44
484,20240718,8014,3069,1114,8588.78,5.81,686873,1878417,60860,998,3.24,1.64,71.24,0.67,809.28,4.57,0.14,8.61,Digital,0.08,0.0581,Very High,82.78
564,20240718,8064,3055,1046,12160.61,3.6,391889,2394614,54357,554,2.27,1.02,79.51,2.52,645.39,5.08,0.22,21.95,Seasonal,0.14,0.036,Very High,36.22
928,20240720,8022,3194,1072,14299.39,3.99,445099,1225336,19605,390,1.6,1.99,74.86,1.77,208.3,11.67,0.73,36.67,Social Media,0.29,0.0399,High,20.42
610,20240721,8046,3123,1097,9209.12,4.48,1415685,3286715,68363,881,2.08,1.29,81.89,3.11,1337.19,2.8,0.13,10.45,Social Media,0.06,0.0448,,78.34
46,20240722,8013,3054,1144,7072.55,5.65,632994,1463207,15363,168,1.05,1.1,81.71,2.96,107.71,4.83,0.46,42.1,Digital,0.09,0.0565,Medium,19.41
661,20240722,8037,3083,1159,5758.77,5.36,249807,1158107,33469,361,2.89,1.08,93.33,3.48,537.12,4.97,0.17,15.95,Product Launch,0.09,0.0536,Very High,58.51
547,20240722,8063,3172,1111,12788.61,2.85,305428,1203534,36346,374,3.02,1.03,71.48,2.92,69.55,10.63,0.35,34.19,Seasonal,0.37,0.0285,Low,20.9
8,20240722,8086,3215,1100,30068.33,2.9,860643,2477179,30964,730,1.25,2.36,75.22,2.63,255.28,12.14,0.97,41.19,Brand Awareness,0.42,0.029,High,18.26
716,20240722,8095,3276,1115,8989.94,5.04,383710,863214,10962,85,1.27,0.78,76.26,1.08,36.91,10.41,0.82,105.76,Social Media,0.21,0.0504,Low,7.21
560,20240723,8023,3076,1049,2437.5,4.11,138818,495468,4211,18,0.85,0.44,89.09,2.89,36.62,4.92,0.58,135.42,Product Launch,0.12,0.0411,Low,6.58
569,20240723,8038,3176,1157,17179.12,3.47,447046,1538599,26002,208,1.69,0.8,84.61,2.77,7.9,11.17,0.66,82.59,Product Launch,0.32,0.0347,Low,10.24
751,20240723,8052,3261,1118,27255.0,2.84,824604,2383805,22407,253,0.94,1.13,80.23,1.92,-21.71,11.43,1.22,107.73,Seasonal,0.4,0.0284,Negative,7.45
889,20240723,8095,3278,1170,22152.15,2.43,694640,2038775,52396,1184,2.57,2.26,72.55,1.4,228.64,10.87,0.42,18.71,Brand Awareness,0.45,0.0243,High,38.78
460,20240725,8061,3226,1046,31667.8,4.37,1135561,2717838,41582,307,1.53,0.74,79.77,1.0,36.83,11.65,0.76,103.15,Digital,0.27,0.0437,Low,7.73
183,20240725,8067,3099,1090,5607.44,5.13,218757,1223843,15420,226,1.26,1.47,82.28,0.92,105.83,4.58,0.36,24.81,Product Launch,0.09,0.0513,Medium,33.16
232,20240726,8024,3296,1047,24445.23,3.91,726015,2060483,43270,199,2.1,0.46,67.44,0.69,48.03,11.86,0.56,122.84,Digital,0.3,0.0391,Low,5.49
922,20240726,8044,3085,1019,16042.8,3.21,583270,3150476,45366,739,1.44,1.63,85.29,2.19,377.6,5.09,0.35,21.71,Brand Awareness,0.16,0.0321,High,39.29
346,20240727,8059,3198,1111,9752.45,3.48,219177,847505,15933,92,1.88,0.58,83.97,1.62,18.4,11.51,0.61,106.0,Seasonal,0.33,0.0348,Low,7.92
266,20240729,8007,3034,1198,5201.25,3.97,163567,623792,6612,95,1.06,1.44,72.49,0.99,114.4,8.34,0.79,54.75,Product Launch,0.21,0.0397,Medium,13.24
34,20240729,8008,3277,1056,17611.57,5.63,649387,1703238,43432,473,2.55,1.09,77.34,2.61,191.28,10.34,0.41,37.23,Social Media,0.18,0.0563,Medium,20.77
686,20240729,8090,3005,1064,24395.61,3.52,776148,2596699,49077,1089,1.89,2.22,89.89,0.72,182.24,9.39,0.5,22.4,Product Launch,0.27,0.0352,Medium,40.13
278,20240730,8009,3046,1177,48105.0,2.08,1838477,5290655,141789,1602,2.68,1.13,82.3,1.15,318.7,9.09,0.34,30.03,Seasonal,0.44,0.0208,High,27.41
965,20240730,8017,3185,1175,20592.61,3.55,538652,1849943,43103,206,2.33,0.48,86.26,3.25,35.11,11.13,0.48,99.96,Social Media,0.31,0.0355,Low,8.63
666,20240730,8100,3063,1189,5914.12,4.9,223135,1297006,24383,355,1.88,1.46,86.91,1.8,954.05,4.56,0.24,16.66,Brand Awareness,0.09,0.049,Very High,52.17
853,20240731,8009,3015,1100,5004.67,3.01,165216,544557,8767,131,1.61,1.5,73.75,2.21,380.61,9.19,0.57,38.2,Brand Awareness,0.31,0.0301,High,19.3
909,20240731,8087,3016,1093,25026.26,4.21,1087197,2650512,60166,589,2.27,0.98,66.41,0.63,271.89,9.44,0.42,42.49,Social Media,0.22,0.0421,High,15.63
62,20240731,8094,3083,1028,3974.57,4.84,208488,794273,21842,181,2.75,0.83,73.28,1.53,751.26,5.0,0.18,21.96,Seasonal,0.1,0.0484,Very High,33.37
816,20240801,8008,3271,1163,6006.65,2.55,100355,514768,14464,76,2.81,0.53,75.8,1.33,-33.54,11.67,0.42,79.03,Product Launch,0.46,0.0255,Negative,9.59
455,20240802,8062,3065,1048,15018.57,7.5,1239645,3100503,102316,1411,3.3,1.38,73.24,0.66,1644.23,4.84,0.15,10.64,Social Media,0.06,0.075,,68.81
826,20240802,8068,3099,1176,13831.67,4.37,439710,2796327,44181,450,1.58,1.02,66.16,2.71,381.54,4.95,0.31,30.74,Product Launch,0.11,0.0437,High,21.52
914,20240802,8085,3018,1034,37844.1,3.5,1289284,3749457,84737,703,2.26,0.83,78.79,2.46,156.49,10.09,0.45,53.83,Product Launch,0.29,0.035,Medium,14.64
904,20240803,8021,3139,1166,9879.42,3.55,509459,3347509,74649,1537,2.23,2.06,85.59,3.32,758.93,2.95,0.13,6.43,Brand Awareness,0.08,0.0355,Very High,133.16
282,20240803,8029,3136,1176,18151.0,3.73,1115279,5622502,74779,658,1.33,0.88,74.03,2.77,161.45,3.23,0.24,27.59,Seasonal,0.09,0.0373,Medium,26.84
475,20240803,8033,3184,1121,22763.55,4.28,657781,2138378,22666,448,1.06,1.98,69.63,1.98,110.53,10.65,1.0,50.81,Digital,0.25,0.0428,Medium,13.7
155,20240804,8022,3197,1040,21937.48,2.65,470434,1934219,41005,352,2.12,0.86,77.13,3.03,184.33,11.34,0.53,62.32,Brand Awareness,0.43,0.0265,Medium,12.38
204,20240804,8063,3057,1121,12959.92,4.16,1075508,2654255,48838,576,1.84,1.18,77.63,1.51,703.85,4.88,0.27,22.5,Digital,0.12,0.0416,Very High,34.5
224,20240805,8073,3009,1040,11935.71,2.94,257488,1158985,23063,424,1.99,1.84,72.35,2.5,104.69,10.3,0.52,28.15,Seasonal,0.35,0.0294,Medium,25.7
544,20240806,8010,3239,1075,3786.37,4.38,106415,337928,6386,153,1.89,2.4,76.11,3.39,188.48,11.2,0.59,24.75,Digital,0.26,0.0438,Medium,30.75
931,20240806,8027,3230,1080,23236.46,3.25,598694,2289279,77148,1064,3.37,1.38,68.19,3.25,794.81,10.15,0.3,21.84,Product Launch,0.31,0.0325,Very High,31.22
566,20240806,8045,3210,1044,20552.38,2.71,422959,1900096,62323,243,3.28,0.39,92.52,3.28,28.25,10.82,0.33,84.58,Brand Awareness,0.4,0.0271,Low,10.94
81,20240807,8016,3041,1118,23960.16,3.23,614289,2492296,41122,308,1.65,0.75,90.74,2.97,100.48,9.61,0.58,77.79,Product Launch,0.3,0.0323,Medium,11.66
80,20240807,8025,3071,1166,14341.5,5.26,800833,2745769,60956,323,2.22,0.53,75.82,1.21,287.22,5.22,0.24,44.4,Social Media,0.1,0.0526,High,17.08
