LogisticsID,DateKey,WarehouseID,RegionID,SupplierID,Transport_Cost,Lead_Time_Days,Delivery_Time_Accuracy,OnTime_Delivery_Rate,ShippingMethod,Distance_Km,Fuel_Cost,Shipment_Weight_Kg,Transport_Mode,Actual_OnTime,Cost_Per_Km,Cost_Efficiency,Speed,Urgent_Shipment,International,Delivery_Variance,Late_Delivery
286,20240706,5084,3069,7107.0,12571.27,2,92.52,94.87,Expedited,2432,3505.08,2321.0,Truck,1,5.17,0.1935,50.67,0,0,7.48,0
687,20240707,5003,3002,7042.0,47081.41,3,94.98,93.06,Standard Ground,2947,11515.75,14585.91,Rail,1,15.98,0.0626,40.93,0,0,5.02,0
469,20240707,5009,3272,7030.0,22275.41,7,90.69,93.99,Sea Freight,2291,8471.82,8514.05,Ship,1,9.72,0.1028,13.64,0,1,9.31,0
94,20240708,5054,3006,7098.0,6571.62,6,90.55,91.65,Sea Freight,2807,1499.61,1041.6,Ship,1,2.34,0.4271,19.49,0,1,9.45,0
429,20240709,5003,3257,7187.0,25078.19,6,90.49,91.67,Sea Freight,2194,7384.17,10094.89,Ship,1,11.43,0.0875,15.24,0,1,9.51,0
421,20240709,5021,3042,7068.0,23779.55,6,89.68,89.83,Sea Freight,2871,4951.52,7084.24,Ship,1,8.28,0.1207,19.94,0,1,10.32,0
182,20240709,5093,3023,7072.0,12753.56,6,90.74,94.11,Sea Freight,2317,2827.88,4270.65,Ship,0,5.5,0.1817,16.09,0,1,9.26,1
475,20240710,5006,3030,,22427.9,3,94.05,96.31,Standard Ground,2591,8715.97,6619.05,Intermodal,1,8.66,0.1155,35.99,0,0,5.95,0
122,20240710,5018,3240,7092.0,26383.14,6,88.61,87.48,Sea Freight,2093,6668.27,11406.76,Ship,1,12.61,0.0793,14.53,0,1,11.39,0
910,20240710,5039,3166,7159.0,21999.01,6,88.2,90.38,Sea Freight,2726,5080.75,6804.87,Ship,1,8.07,0.1239,18.93,0,1,11.8,0
460,20240710,5048,3277,7024.0,19832.42,3,94.72,92.64,Standard Ground,2497,4505.93,6497.86,Rail,1,7.94,0.1259,34.68,0,0,5.28,0
566,20240710,5082,3076,,10653.08,4,93.1,90.71,Standard Ground,2944,3387.94,1637.59,Intermodal,1,3.62,0.2764,30.67,0,0,6.9,0
564,20240712,5014,3233,7062.0,43624.74,5,89.39,86.01,Sea Freight,1909,12798.36,21609.8,Ship,1,22.85,0.0438,15.91,0,1,10.61,0
656,20240712,5020,3143,,22236.7,7,90.81,91.33,Sea Freight,2239,7589.04,8719.34,Ship,1,9.93,0.1007,13.33,0,1,9.19,0
291,20240712,5041,3002,7084.0,22807.58,7,87.49,90.35,Sea Freight,2888,5020.22,6729.25,Ship,1,7.9,0.1266,17.19,0,1,12.51,0
833,20240712,5073,3085,7092.0,15327.81,3,95.82,95.84,Standard Ground,2234,4158.52,3829.06,Truck,1,6.86,0.1457,31.03,0,0,4.18,0
684,20240713,5035,3243,7168.0,55699.86,2,94.93,90.26,International Air,2698,15473.36,9527.17,Air,1,20.64,0.0484,56.21,1,1,5.07,0
622,20240713,5061,3164,,32354.35,3,94.52,91.82,Standard Ground,2742,10135.52,8978.23,Truck,0,11.8,0.0847,38.08,0,0,5.48,1
419,20240713,5071,3048,,30339.51,6,90.3,93.29,Sea Freight,2751,8106.73,9786.83,Ship,1,11.03,0.0907,19.1,0,1,9.7,0
15,20240714,5038,3044,,11138.76,3,94.33,97.55,Standard Ground,2096,3848.81,2236.89,Truck,1,5.31,0.1882,29.11,0,0,5.67,0
443,20240714,5078,3298,,12875.08,3,95.17,91.48,Standard Ground,2697,4641.07,2629.23,Intermodal,1,4.77,0.2095,37.46,0,0,4.83,0
822,20240714,5086,3205,7107.0,11528.24,2,92.16,95.87,Standard Ground,2867,3046.89,1069.84,Truck,1,4.02,0.2487,59.73,0,0,7.84,0
366,20240715,5007,3202,,30332.54,6,88.93,88.73,Sea Freight,2427,10308.0,11223.37,Ship,1,12.5,0.08,16.85,0,1,11.07,0
338,20240715,5069,3128,7092.0,22729.34,2,94.66,90.48,Standard Ground,2134,6684.99,7796.74,Truck,1,10.65,0.0939,44.46,0,0,5.34,0
691,20240715,5070,3134,7032.0,22526.36,2,91.06,88.23,Expedited,2713,4738.6,5532.68,Truck,1,8.3,0.1204,56.52,0,0,8.94,0
309,20240715,5079,3296,,22784.69,2,96.52,99.14,Expedited,2176,7756.1,1252.33,Air,1,10.47,0.0955,45.33,0,0,3.48,0
889,20240715,5096,3075,,16229.66,3,93.73,96.77,Standard Ground,2999,6483.62,3345.0,Intermodal,1,5.41,0.1848,41.65,0,0,6.27,0
284,20240716,5016,3183,7154.0,29783.74,7,89.4,93.13,Sea Freight,2794,6581.14,9470.87,Ship,1,10.66,0.0938,16.63,0,1,10.6,0
294,20240716,5022,3025,,11809.24,6,88.88,89.38,Sea Freight,2536,3137.7,3372.58,Ship,1,4.66,0.2147,17.61,0,1,11.12,0
109,20240716,5060,3219,7189.0,19463.94,2,93.15,97.74,Standard Ground,2117,4770.02,6255.91,Truck,1,9.19,0.1088,44.1,0,0,6.85,0
453,20240716,5087,3035,7099.0,13590.42,6,89.67,87.42,Sea Freight,2586,4324.94,3977.97,Ship,1,5.26,0.1903,17.96,0,1,10.33,0
572,20240717,5022,3294,,13689.62,7,91.21,93.01,Sea Freight,2036,3766.4,5553.5,Ship,1,6.72,0.1487,12.12,0,1,8.79,0
221,20240718,5089,3118,7041.0,9044.95,3,95.63,95.32,Standard Ground,2925,3471.4,1052.56,Intermodal,1,3.09,0.3234,40.62,0,0,4.37,0
832,20240719,5005,3277,,80116.62,2,95.01,91.19,International Air,2363,23042.58,22721.25,Air,1,33.9,0.0295,49.23,1,1,4.99,0
391,20240719,5067,3248,7174.0,21116.33,2,95.37,91.51,Standard Ground,2205,6471.22,8068.89,Rail,1,9.58,0.1044,45.94,0,0,4.63,0
308,20240720,5016,3067,7034.0,35409.36,6,90.44,92.62,Sea Freight,2065,10526.68,15795.28,Ship,1,17.15,0.0583,14.34,0,1,9.56,0
541,20240720,5025,3115,7057.0,21500.09,7,87.44,85.01,Sea Freight,2337,4887.97,7890.65,Ship,1,9.2,0.1087,13.91,0,1,12.56,0
681,20240720,5040,3256,7193.0,7952.57,6,91.26,89.25,Sea Freight,1982,1626.99,2722.33,Ship,0,4.01,0.2492,13.76,0,1,8.74,1
288,20240720,5078,3161,7073.0,14910.95,3,94.3,91.57,Standard Ground,2575,5643.12,2798.64,Truck,1,5.79,0.1727,35.76,0,0,5.7,0
755,20240720,5087,3239,7190.0,11580.61,2,96.3,96.61,Standard Ground,2022,2944.38,4382.0,Rail,1,5.73,0.1746,42.12,0,0,3.7,0
238,20240721,5005,3293,7149.0,23813.3,6,87.8,86.74,Sea Freight,2042,6173.43,10366.24,Ship,1,11.66,0.0858,14.18,0,1,12.2,0
346,20240721,5048,3227,7075.0,33350.77,1,97.22,100.0,Expedited,1988,7064.62,8117.79,Air,1,16.78,0.0596,82.83,0,0,2.78,0
761,20240722,5039,3232,7071.0,21816.91,6,87.7,84.61,Sea Freight,2676,8085.53,6924.68,Ship,0,8.15,0.1227,18.58,0,1,12.3,1
546,20240722,5057,3148,,31530.24,2,93.94,95.42,Standard Ground,2676,11024.78,9708.04,Intermodal,1,11.78,0.0849,55.75,0,0,6.06,0
596,20240723,5025,3121,7022.0,20799.7,6,88.42,86.68,Sea Freight,2786,5910.77,6166.39,Ship,0,7.47,0.1339,19.35,0,1,11.58,1
718,20240723,5051,3220,,30257.53,2,96.22,95.03,Standard Ground,2668,11948.25,9288.22,Intermodal,1,11.34,0.0882,55.58,0,0,3.78,0
886,20240723,5071,3234,,20719.83,3,95.04,93.59,Expedited,1950,8061.85,7731.35,Truck,1,10.63,0.0941,27.08,0,0,4.96,0
354,20240724,5037,3128,,31573.13,2,95.86,99.03,International Air,2349,7608.96,2183.99,Air,1,13.44,0.0744,48.94,1,1,4.14,0
722,20240725,5023,3205,,10146.49,6,89.18,89.12,Sea Freight,2071,3107.97,3528.76,Ship,1,4.9,0.2041,14.38,0,1,10.82,0
81,20240726,5048,3215,,18114.68,4,96.22,95.13,Standard Ground,2410,4588.84,6013.9,Rail,1,7.52,0.133,25.1,0,0,3.78,0
599,20240726,5056,3209,7129.0,7233.63,2,94.18,98.09,Standard Ground,2010,2862.56,1360.57,Intermodal,1,3.6,0.2779,41.88,0,0,5.82,0
275,20240726,5090,3056,,20233.8,2,95.23,94.87,Standard Ground,2776,5304.77,4488.34,Truck,1,7.29,0.1372,57.83,0,0,4.77,0
659,20240727,5008,3146,7140.0,16830.41,6,88.87,90.85,Sea Freight,2099,4402.26,6804.15,Ship,1,8.02,0.1247,14.58,0,1,11.13,0
987,20240727,5079,3096,,21648.06,2,93.71,97.0,Standard Ground,2419,4367.39,6087.39,Truck,1,8.95,0.1117,50.4,0,0,6.29,0
551,20240728,5073,3257,7153.0,17782.78,2,94.24,98.33,Standard Ground,2090,6652.71,6332.15,Intermodal,1,8.51,0.1175,43.54,0,0,5.76,0
743,20240728,5091,3223,7080.0,11810.05,3,94.49,95.19,Standard Ground,2326,2365.5,2240.82,Truck,1,5.08,0.197,32.31,0,0,5.51,0
946,20240729,5038,3174,,20906.56,6,90.01,86.19,Sea Freight,2166,6153.43,8382.25,Ship,1,9.65,0.1036,15.04,0,1,9.99,0
807,20240730,5011,3207,,45955.68,6,89.89,93.69,Sea Freight,2297,14046.05,18750.28,Ship,1,20.01,0.05,15.95,0,1,10.11,0
383,20240730,5012,3079,,63358.86,6,90.53,88.52,Sea Freight,2800,15780.93,21403.31,Ship,1,22.63,0.0442,19.44,0,1,9.47,0
881,20240730,5014,3069,,21175.81,7,88.37,90.24,Sea Freight,2714,5665.32,6603.38,Ship,1,7.8,0.1282,16.15,0,1,11.63,0
853,20240730,5021,3080,7031.0,18426.52,6,89.09,92.03,Sea Freight,2301,5080.63,6840.78,Ship,1,8.01,0.1249,15.98,0,1,10.91,0
83,20240730,5034,3241,,21988.96,6,88.24,84.87,Sea Freight,2063,7860.23,9329.69,Ship,1,10.66,0.0938,14.33,0,1,11.76,0
113,20240730,5082,3255,7060.0,7342.98,2,93.96,91.16,Standard Ground,2114,2601.01,1292.22,Intermodal,1,3.47,0.2879,44.04,0,0,6.04,0
305,20240730,5093,3212,,8008.64,2,94.62,99.03,Standard Ground,2332,2520.7,1960.94,Rail,1,3.43,0.2912,48.58,0,0,5.38,0
229,20240731,5029,3242,,18924.21,6,90.37,92.28,Sea Freight,2010,6150.74,8075.48,Ship,1,9.42,0.1062,13.96,0,1,9.63,0
199,20240731,5032,3126,,13752.85,6,90.37,93.25,Sea Freight,2442,4396.8,4364.51,Ship,1,5.63,0.1776,16.96,0,1,9.63,0
457,20240731,5096,3096,,16980.43,3,92.78,95.04,Expedited,2672,5541.5,3387.48,Truck,1,6.35,0.1574,37.11,0,0,7.22,0
882,20240801,5029,3146,,13463.08,7,88.24,90.81,Sea Freight,2356,2721.44,4484.27,Ship,1,5.71,0.175,14.02,0,1,11.76,0
281,20240801,5033,3042,7055.0,23940.4,6,90.11,93.95,Sea Freight,2718,6779.87,7573.67,Ship,1,8.81,0.1135,18.88,0,1,9.89,0
637,20240801,5034,3171,,7174.48,6,90.75,93.52,Sea Freight,2096,1749.09,2027.41,Ship,1,3.42,0.2921,14.56,0,1,9.25,0
110,20240802,5012,3004,,21512.11,3,95.8,93.26,Standard Ground,2407,7186.56,6938.01,Intermodal,1,8.94,0.1119,33.43,0,0,4.2,0
632,20240802,5044,3096,7119.0,16018.66,6,89.15,86.56,Sea Freight,2325,5322.0,5690.15,Ship,1,6.89,0.1451,16.15,0,1,10.85,0
183,20240803,5002,3027,7019.0,43241.11,2,92.62,88.67,Standard Ground,2936,9454.78,12001.05,Truck,1,14.73,0.0679,61.17,0,0,7.38,0
502,20240803,5022,3287,7054.0,23766.52,7,90.75,91.71,Sea Freight,2675,9038.44,7661.3,Ship,1,8.88,0.1126,15.92,0,1,9.25,0
244,20240803,5039,3161,,15129.23,6,89.48,92.12,Sea Freight,2105,4297.35,5998.21,Ship,1,7.19,0.1391,14.62,0,1,10.52,0
407,20240803,5044,3209,,37062.09,3,93.1,91.2,International Air,2534,7704.1,3046.42,Air,1,14.63,0.0684,35.19,1,1,6.9,0
513,20240803,5087,3030,7011.0,4499.53,6,89.05,91.69,Sea Freight,2315,1713.33,590.38,Ship,0,1.94,0.5145,16.08,0,1,10.95,1
206,20240804,5001,3118,7030.0,47343.69,7,87.73,85.22,Sea Freight,2400,11423.39,18560.64,Ship,1,19.73,0.0507,14.29,0,1,12.27,0
888,20240804,5013,3243,,55738.61,6,89.07,89.41,Sea Freight,2435,17545.06,21623.96,Ship,0,22.89,0.0437,16.91,0,1,10.93,1
140,20240804,5042,3143,7041.0,17171.34,6,88.75,89.94,Sea Freight,2850,4538.34,4806.27,Ship,1,6.03,0.166,19.79,0,1,11.25,0
204,20240804,5100,3124,,12584.4,4,96.89,98.38,Standard Ground,2822,3111.34,3033.87,Rail,1,4.46,0.2242,29.4,0,0,3.11,0
589,20240805,5024,3080,,9203.4,6,88.43,87.58,Sea Freight,2270,3401.77,2716.06,Ship,1,4.05,0.2466,15.76,0,1,11.57,0
22,20240805,5044,3276,7092.0,20909.4,5,89.67,92.15,Sea Freight,1907,4955.37,9653.16,Ship,1,10.96,0.0912,15.89,0,1,10.33,0
651,20240805,5054,3194,7130.0,8110.88,2,94.26,91.61,Standard Ground,2486,2153.33,1177.62,Intermodal,1,3.26,0.3065,51.79,0,0,5.74,0
838,20240805,5055,3179,,20027.57,3,95.58,100.0,Standard Ground,2606,4413.95,6221.5,Rail,1,7.69,0.1301,36.19,0,0,4.42,0
365,20240805,5062,3207,7074.0,15115.69,2,95.62,98.43,Standard Ground,2370,4200.71,3614.96,Truck,1,6.38,0.1568,49.38,0,0,4.38,0
296,20240805,5068,3203,7093.0,23132.34,3,97.6,95.3,Standard Ground,2085,7068.46,9559.44,Rail,1,11.09,0.0901,28.96,0,0,2.4,0
40,20240805,5070,3090,,8591.32,2,94.81,95.04,Standard Ground,2451,2566.48,1462.38,Intermodal,1,3.51,0.2853,51.06,0,0,5.19,0
130,20240806,5057,3182,,27485.7,3,94.68,90.87,Standard Ground,2796,10148.58,7762.8,Intermodal,1,9.83,0.1017,38.83,0,0,5.32,0
118,20240806,5091,3037,,12861.29,6,87.98,88.64,Sea Freight,2803,4620.72,3324.59,Ship,1,4.59,0.2179,19.47,0,1,12.02,0
573,20240806,5096,3111,7085.0,8834.88,3,94.73,90.0,Standard Ground,2501,2917.59,567.1,Truck,1,3.53,0.2831,34.74,0,0,5.27,0
483,20240807,5022,3051,7048.0,24842.66,6,89.82,92.28,Sea Freight,2631,5585.63,8154.49,Ship,1,9.44,0.1059,18.27,0,1,10.18,0
498,20240808,5017,3077,7126.0,47678.06,6,89.57,90.4,Sea Freight,2516,18056.74,17748.99,Ship,1,18.95,0.0528,17.47,0,1,10.43,0
528,20240808,5025,3234,7081.0,29726.13,7,90.45,86.61,Sea Freight,2688,7393.62,9758.96,Ship,1,11.06,0.0904,16.0,0,1,9.55,0
111,20240808,5028,3216,,7930.75,6,90.56,88.22,Sea Freight,2490,1745.86,1980.79,Ship,1,3.19,0.314,17.29,0,1,9.44,0
760,20240809,5004,3094,,13663.49,7,88.93,92.67,Sea Freight,2044,4700.53,5489.79,Ship,1,6.68,0.1496,12.17,0,1,11.07,0
685,20240809,5028,3237,7008.0,9357.55,7,88.31,85.11,Sea Freight,2303,2153.69,2828.6,Ship,1,4.06,0.2461,13.71,0,1,11.69,0
814,20240810,5037,3293,7187.0,18414.92,5,91.67,90.16,Sea Freight,1849,5145.6,8559.06,Ship,1,9.96,0.1004,15.41,0,1,8.33,0
864,20240810,5053,3013,,21676.42,6,88.96,92.52,Sea Freight,2610,4335.36,7152.89,Ship,1,8.31,0.1204,18.12,0,1,11.04,0
575,20240810,5081,3294,7136.0,7308.17,2,94.55,89.94,Standard Ground,2172,2905.9,1971.64,Rail,1,3.36,0.2972,45.25,0,0,5.45,0
11,20240810,5087,3127,,13269.1,2,94.94,99.01,Standard Ground,2362,4157.13,2891.79,Truck,1,5.62,0.178,49.21,0,0,5.06,0
241,20240811,5053,3044,,5837.79,6,89.99,90.75,Sea Freight,2237,2244.52,1433.12,Ship,1,2.61,0.3832,15.53,0,1,10.01,0
124,20240811,5058,3247,,19626.77,3,95.89,94.25,Standard Ground,2729,4896.5,5104.05,Intermodal,1,7.19,0.139,37.9,0,0,4.11,0
139,20240811,5085,3249,7003.0,20030.7,2,95.51,95.95,Standard Ground,2355,6405.69,6418.94,Intermodal,1,8.51,0.1176,49.06,0,0,4.49,0
452,20240811,5096,3125,7033.0,17120.42,2,92.74,88.87,Expedited,2452,6362.48,4025.21,Truck,1,6.98,0.1432,51.08,0,0,7.26,0
825,20240813,5060,3269,,24735.04,2,93.29,94.72,Standard Ground,2199,9070.41,8160.5,Truck,1,11.25,0.0889,45.81,0,0,6.71,0
536,20240813,5075,3071,,28282.2,3,93.15,92.09,Standard Ground,2388,11185.23,8782.77,Truck,1,11.84,0.0844,33.17,0,0,6.85,0
120,20240814,5067,3253,,14679.39,4,95.4,99.25,Standard Ground,2577,5595.86,4182.67,Rail,1,5.7,0.1756,26.84,0,0,4.6,0
922,20240814,5089,3049,,7820.32,7,88.84,91.42,Sea Freight,2351,2168.71,2112.2,Ship,1,3.33,0.3006,13.99,0,1,11.16,0
561,20240814,5090,3298,,15159.49,2,94.52,96.06,Standard Ground,2750,3714.91,2664.32,Truck,1,5.51,0.1814,57.29,0,0,5.48,0
144,20240815,5081,3223,7124.0,11639.81,4,94.13,96.59,Standard Ground,2503,4371.79,3126.32,Rail,1,4.65,0.215,26.07,0,0,5.87,0
167,20240816,5028,3087,7082.0,28565.8,6,89.75,89.37,Sea Freight,2604,7534.77,9745.31,Ship,1,10.97,0.0912,18.08,0,1,10.25,0
708,20240816,5043,3053,,25783.02,6,89.85,92.1,Sea Freight,2350,6149.87,9778.45,Ship,1,10.97,0.0911,16.32,0,1,10.15,0
394,20240816,5071,3100,,30662.95,3,96.8,99.73,Standard Ground,2954,10286.07,8952.15,Rail,1,10.38,0.0963,41.03,0,0,3.2,0
929,20240817,5014,3067,,72183.79,6,90.3,88.96,Sea Freight,2825,16254.34,24417.33,Ship,1,25.55,0.0391,19.62,0,1,9.7,0
863,20240817,5031,3175,,27430.17,6,88.91,91.38,Sea Freight,2523,7592.88,9534.96,Ship,1,10.87,0.092,17.52,0,1,11.09,0
89,20240817,5044,3031,,14126.22,8,90.08,87.82,Sea Freight,2886,3548.43,3676.22,Ship,1,4.89,0.2043,15.03,0,1,9.92,0
21,20240817,5044,3255,7067.0,29227.99,6,89.65,87.57,Sea Freight,2737,9089.29,9428.69,Ship,1,10.68,0.0936,19.01,0,1,10.35,0
924,20240818,5068,3133,,11240.93,2,94.28,93.15,Standard Ground,2127,3723.53,3098.14,Intermodal,1,5.28,0.1892,44.31,0,0,5.72,0
560,20240818,5083,3169,7094.0,16672.62,3,96.28,92.3,Standard Ground,2611,4197.92,4860.1,Rail,1,6.39,0.1566,36.26,0,0,3.72,0
623,20240818,5099,3205,,10451.95,2,93.64,97.2,Standard Ground,2279,3310.98,1737.81,Truck,0,4.59,0.218,47.48,0,0,6.36,1
233,20240819,5011,3154,7181.0,69657.31,2,94.59,95.41,International Air,2334,14874.18,18630.67,Air,1,29.84,0.0335,48.62,1,1,5.41,0
317,20240819,5092,3094,,12288.23,2,94.48,91.0,Standard Ground,2104,2541.71,2784.77,Truck,1,5.84,0.1712,43.83,0,0,5.52,0
495,20240820,5015,3196,,40792.2,6,87.11,83.57,Sea Freight,2781,14473.43,13445.34,Ship,1,14.67,0.0682,19.31,0,1,12.89,0
952,20240820,5020,3163,7006.0,28866.87,6,91.12,89.42,Sea Freight,2238,10828.53,11641.57,Ship,1,12.9,0.0775,15.54,0,1,8.88,0
311,20240820,5057,3183,,17903.89,2,93.8,90.42,Standard Ground,2491,4834.29,5131.11,Intermodal,1,7.19,0.1391,51.9,0,0,6.2,0
92,20240820,5092,3152,,29251.02,1,97.11,97.73,Expedited,2725,7428.2,2150.59,Air,1,10.73,0.0932,113.54,0,0,2.89,0
424,20240821,5002,3067,,39848.57,7,90.4,89.31,Sea Freight,2384,10504.77,15531.15,Ship,1,16.72,0.0598,14.19,0,1,9.6,0
539,20240821,5069,3196,7017.0,10803.12,3,92.49,88.62,Standard Ground,2547,3651.27,1371.64,Truck,1,4.24,0.2358,35.38,0,0,7.51,0
143,20240821,5080,3040,7055.0,7747.07,6,88.19,85.59,Sea Freight,2825,2461.31,1478.92,Ship,1,2.74,0.3647,19.62,0,1,11.81,0
938,20240822,5047,3235,,13728.4,2,95.37,94.38,Standard Ground,2291,5106.06,3127.55,Truck,1,5.99,0.1669,47.73,0,0,4.63,0
376,20240822,5092,3118,7104.0,9486.56,2,94.88,90.52,Standard Ground,2340,2265.43,1972.24,Intermodal,1,4.05,0.2467,48.75,0,0,5.12,0
600,20240823,5003,3077,,50753.79,8,90.3,90.37,Sea Freight,2904,18707.71,16262.34,Ship,1,17.48,0.0572,15.12,0,1,9.7,0
823,20240823,5031,3006,7081.0,9485.21,8,88.78,85.53,Sea Freight,2942,2479.93,2061.6,Ship,1,3.22,0.3102,15.32,0,1,11.22,0
972,20240823,5086,3043,,4333.89,7,90.38,94.02,Sea Freight,2242,876.38,664.23,Ship,1,1.93,0.5173,13.35,0,1,9.62,0
885,20240824,5024,3146,7007.0,24391.13,7,89.18,92.92,Sea Freight,2468,5540.16,8637.97,Ship,1,9.88,0.1012,14.69,0,1,10.82,0
148,20240824,5035,3194,,20845.61,7,90.57,87.91,Sea Freight,2630,4883.48,6631.67,Ship,0,7.93,0.1262,15.65,0,1,9.43,1
6,20240824,5053,3009,,7462.14,6,89.24,86.03,Sea Freight,2771,2162.48,1488.59,Ship,1,2.69,0.3713,19.24,0,1,10.76,0
714,20240824,5071,3091,,8954.59,2,95.82,95.76,Standard Ground,2485,2448.86,1443.38,Intermodal,1,3.6,0.2775,51.77,0,0,4.18,0
717,20240825,5022,3010,7128.0,17133.61,6,90.61,87.15,Sea Freight,2835,4331.56,4883.7,Ship,1,6.04,0.1655,19.69,0,1,9.39,0
149,20240825,5070,3240,7156.0,21198.91,3,93.33,89.85,Standard Ground,2117,6381.17,7163.85,Truck,1,10.01,0.0999,29.4,0,0,6.67,0
360,20240825,5074,3123,7091.0,20425.39,3,96.17,98.42,Standard Ground,2819,4661.01,5870.56,Rail,1,7.25,0.138,39.15,0,0,3.83,0
831,20240826,5010,3192,,18557.21,7,90.2,89.81,Sea Freight,2800,6728.43,5429.46,Ship,1,6.63,0.1509,16.67,0,1,9.8,0
27,20240826,5013,3032,7053.0,39300.71,7,90.33,91.82,Sea Freight,2544,9835.62,14224.2,Ship,1,15.45,0.0647,15.14,0,1,9.67,0
431,20240826,5029,3230,,8182.67,6,88.98,93.42,Sea Freight,2456,2235.52,2042.46,Ship,1,3.33,0.3001,17.06,0,1,11.02,0
437,20240827,5021,3105,7094.0,16718.15,6,89.84,87.29,Sea Freight,2031,5122.23,7005.55,Ship,1,8.23,0.1215,14.1,0,1,10.16,0
571,20240827,5077,3128,7058.0,18755.12,2,93.51,96.42,Expedited,2085,6184.76,6062.76,Truck,1,9.0,0.1112,43.44,0,0,6.49,0
93,20240828,5025,3156,7163.0,22858.4,6,88.53,88.95,Sea Freight,2417,7717.68,8169.4,Ship,0,9.46,0.1057,16.78,0,1,11.47,1
169,20240828,5041,3091,,19877.33,7,90.02,90.74,Sea Freight,2226,5211.82,7670.94,Ship,1,8.93,0.112,13.25,0,1,9.98,0
915,20240828,5075,3078,,32999.61,3,92.49,91.01,Standard Ground,2664,10279.7,9642.97,Truck,1,12.39,0.0807,37.0,0,0,7.51,0
491,20240828,5079,3031,7124.0,16609.73,6,89.78,90.63,Sea Freight,2841,4297.54,4571.98,Ship,1,5.85,0.171,19.73,0,1,10.22,0
374,20240829,5066,3127,,29505.35,3,96.61,96.26,Standard Ground,2724,9523.93,9361.17,Rail,1,10.83,0.0923,37.83,0,0,3.39,0
86,20240831,5065,3090,7189.0,19750.3,3,93.67,96.99,Standard Ground,2107,7405.05,7243.26,Intermodal,0,9.37,0.1067,29.26,0,0,6.33,1
512,20240831,5070,3131,,24075.36,3,93.68,96.98,Standard Ground,2432,7626.3,7697.16,Intermodal,1,9.9,0.101,33.78,0,0,6.32,0
754,20240901,5017,3061,,43070.5,6,90.13,91.69,Sea Freight,2107,13858.37,19062.73,Ship,1,20.44,0.0489,14.63,0,1,9.87,0
126,20240901,5018,3178,,40159.23,6,88.95,90.08,Sea Freight,1946,14758.52,19313.93,Ship,1,20.64,0.0485,13.51,0,1,11.05,0
31,20240901,5046,3126,7012.0,32576.03,2,92.76,96.73,Standard Ground,2576,7065.37,9837.17,Truck,1,12.65,0.0791,53.67,0,0,7.24,0
872,20240901,5076,3119,7162.0,7536.7,2,95.87,95.56,Standard Ground,2313,2838.49,1802.56,Rail,1,3.26,0.3069,48.19,0,0,4.13,0
243,20240901,5095,3173,,13812.12,4,95.3,99.96,Standard Ground,2681,2911.4,3768.47,Rail,1,5.15,0.1941,27.93,0,0,4.7,0
668,20240901,5096,3289,,13698.25,2,94.04,94.34,Standard Ground,2763,4771.37,2015.26,Truck,1,4.96,0.2017,57.56,0,0,5.96,0
198,20240902,5097,3280,,19084.0,3,94.99,92.68,Standard Ground,2795,6951.58,4033.72,Truck,1,6.83,0.1465,38.82,0,0,5.01,0
834,20240903,5004,3057,,33044.59,6,91.2,95.59,Sea Freight,2692,8850.92,10982.86,Ship,1,12.28,0.0815,18.69,0,1,8.8,0
974,20240904,5012,3257,7034.0,65503.38,6,89.12,89.46,Sea Freight,2574,24650.14,24217.06,Ship,1,25.45,0.0393,17.88,0,1,10.88,0
585,20240904,5046,3131,,12003.01,3,93.6,90.29,Standard Ground,2593,4481.43,2672.92,Intermodal,1,4.63,0.216,36.01,0,0,6.4,0
933,20240904,5085,3259,7169.0,24719.36,2,95.47,96.81,Standard Ground,2390,9834.96,8249.26,Intermodal,1,10.34,0.0967,49.79,0,0,4.53,0
942,20240905,5064,3128,7083.0,13952.85,4,95.01,92.38,Standard Ground,2860,3957.95,3506.76,Rail,1,4.88,0.205,29.79,0,0,4.99,0
209,20240905,5096,3224,7149.0,14112.76,2,92.3,88.95,Expedited,1975,3366.84,4278.5,Truck,1,7.15,0.1399,41.15,0,0,7.7,0
976,20240905,5097,3171,7158.0,14723.63,4,94.98,96.22,Standard Ground,2448,5513.07,4670.27,Rail,1,6.01,0.1663,25.5,0,0,5.02,0
153,20240906,5007,3147,7124.0,49460.53,3,93.5,93.96,International Air,2180,10121.42,11032.76,Air,1,22.69,0.0441,30.28,1,1,6.5,0
99,20240906,5035,3108,7187.0,17089.96,6,89.72,87.81,Sea Freight,2394,6800.45,5973.54,Ship,1,7.14,0.1401,16.62,0,1,10.28,0
846,20240906,5059,3042,7195.0,19098.19,6,90.81,93.02,Sea Freight,2436,6826.55,6600.14,Ship,1,7.84,0.1276,16.92,0,1,9.19,0
588,20240906,5063,3199,7169.0,15328.8,2,93.11,92.2,Standard Ground,2745,5067.39,2764.66,Truck,1,5.58,0.1791,57.19,0,0,6.89,0
773,20240906,5073,3238,7098.0,21179.73,3,93.03,89.76,Expedited,2054,8422.18,7464.29,Truck,1,10.31,0.097,28.53,0,0,6.97,0
686,20240906,5079,3170,7112.0,12803.16,2,93.38,95.34,Standard Ground,2332,3105.44,2573.04,Truck,1,5.49,0.1821,48.58,0,0,6.62,0
636,20240906,5088,3210,,8709.62,2,97.01,94.08,Standard Ground,2015,3109.32,2933.12,Rail,1,4.32,0.2314,41.98,0,0,2.99,0
