RetailID,DateKey,StoreID,ProductID,SKU_Availability_Pct,OOS_Rate_Pct,Cooler_Functional_Pct,Planogram_Compliance_Pct,Shelf_Share_Pct,Product_Placement,Price_Compliance,Promotion_Execution,Store_Audit_Score
7834,20240310,9059,1068,97.18,3.26,98.86,92.45,17.92,Bottom Shelf,1,0,86.0
7835,20240604,9267,1098,94.4,5.05,98.14,93.97,11.92,Eye Level,1,1,88.0
7836,20240824,9571,1127,99.9,1.81,99.9,96.52,15.15,Waist Level,1,1,91.0
7837,20240422,9634,1164,97.36,2.58,99.06,94.53,14.94,Eye Level,1,1,89.0
7838,20240406,9012,1142,98.57,3.5,99.9,96.78,16.07,Top Shelf,1,1,90.0
7839,20240204,9886,1165,99.9,0.5,99.9,95.6,16.45,Eye Level,1,1,90.0
7840,20240318,9850,1108,96.33,2.56,99.9,97.72,15.15,Top Shelf,1,0,87.0
7841,20240516,9891,1049,97.91,2.08,98.96,96.04,11.07,Bottom Shelf,1,1,89.0
7842,20240905,9646,1038,99.9,0.1,99.9,97.72,13.07,Waist Level,1,1,91.0
7843,20240530,9652,1070,98.47,1.72,99.9,96.59,15.85,Bottom Shelf,1,1,90.0
7844,20240419,9369,1014,94.9,4.11,98.62,90.7,16.13,Bottom Shelf,1,0,84.0
7845,20240516,9278,1090,96.42,2.88,99.9,92.8,12.92,Eye Level,1,1,88.0
7846,20240613,9995,1146,92.95,6.05,99.26,94.09,8.87,Bottom Shelf,1,1,87.0
7847,20240918,9828,1089,97.4,3.91,99.77,93.23,21.72,Bottom Shelf,1,1,90.0
7848,20240116,9679,1192,91.13,7.58,96.49,90.21,9.6,Eye Level,0,1,84.0
7849,20240613,9283,1073,96.3,2.39,98.03,93.87,16.72,Waist Level,1,1,89.0
7850,20240503,9670,1180,99.9,0.1,99.9,99.79,18.43,Checkout,0,1,91.0
7851,20240824,9376,1009,99.9,0.1,99.9,97.58,16.05,Waist Level,1,1,91.0
7852,20240106,9327,1160,95.17,5.13,99.9,93.89,12.64,Bottom Shelf,1,1,88.0
7853,20240422,9308,1151,96.83,4.96,99.9,93.5,12.56,Checkout,1,1,89.0
7854,20240516,9119,1080,94.1,5.17,98.43,92.38,18.97,Checkout,1,1,88.0
7855,20240426,9954,1200,94.72,5.59,97.94,95.38,15.09,Bottom Shelf,1,1,88.0
7856,20240121,9270,1165,99.9,0.1,99.9,98.64,18.24,Top Shelf,1,1,91.0
7857,20241007,9518,1114,95.68,4.12,97.08,94.77,13.37,Checkout,1,1,88.0
7858,20241004,9508,1179,96.7,3.25,98.34,92.7,13.13,Waist Level,1,1,88.0
7859,20240517,9881,1036,97.55,1.06,99.9,96.37,16.07,Eye Level,1,1,90.0
7860,20240515,9137,1057,97.28,3.47,97.36,93.33,12.82,Waist Level,1,1,88.0
7861,20240210,9558,1126,97.12,2.22,97.82,94.21,12.78,Bottom Shelf,1,1,89.0
7862,20240220,9805,1045,94.67,4.73,97.65,93.82,15.58,Top Shelf,1,0,85.0
7863,20240326,9987,1070,97.78,3.71,99.45,92.55,14.5,Bottom Shelf,1,1,89.0
7864,20240603,9838,1105,94.01,4.87,96.82,94.4,15.46,Checkout,1,0,85.0
7865,20240506,9029,1037,95.34,4.08,99.36,90.54,16.86,Eye Level,1,1,88.0
7866,20240904,9370,1010,99.9,0.1,99.9,99.52,11.69,Top Shelf,1,1,91.0
7867,20241215,9355,1035,96.88,3.25,99.9,91.92,15.2,Waist Level,1,1,89.0
7868,20241208,9338,1188,95.89,4.91,98.09,96.38,13.92,Bottom Shelf,1,0,86.0
7869,20241119,9709,1025,95.77,4.22,99.48,90.66,12.73,Checkout,1,1,88.0
7870,20240401,9658,1178,98.22,2.42,99.69,93.83,16.76,Bottom Shelf,1,1,90.0
7871,20241225,9392,1065,98.13,0.91,99.9,98.09,14.58,Bottom Shelf,1,1,90.0
7872,20240406,9216,1028,99.9,0.1,99.9,98.6,12.31,Bottom Shelf,1,1,91.0
7873,20241116,9088,1082,96.75,3.52,99.37,93.46,13.78,Bottom Shelf,1,1,89.0
7874,20241014,9689,1174,95.36,4.8,98.65,91.0,16.34,Top Shelf,1,1,88.0
7875,20240331,9923,1079,99.88,1.84,99.9,96.3,16.55,Waist Level,1,1,91.0
7876,20240623,9194,1170,98.54,2.85,99.9,93.31,14.48,Eye Level,1,1,89.0
7877,20241110,9067,1140,95.83,2.92,99.05,94.08,16.68,Checkout,1,1,89.0
7878,20241017,9973,1146,94.71,5.3,99.52,94.58,13.55,Checkout,1,1,88.0
7879,20240805,9689,1047,92.87,5.04,97.54,91.28,20.72,Checkout,1,1,87.0
7880,20240116,9658,1082,97.3,4.34,97.66,94.77,15.0,Waist Level,1,1,89.0
7881,20240723,9707,1019,98.72,2.17,99.9,93.76,18.83,Checkout,1,1,90.0
7882,20240709,9138,1190,93.7,5.42,98.03,94.16,11.06,Waist Level,1,1,87.0
7883,20240529,9326,1063,97.66,1.06,99.9,97.69,16.4,Waist Level,1,1,90.0
7884,20241230,9483,1138,96.34,3.72,98.32,94.39,18.08,Bottom Shelf,1,1,89.0
7885,20240504,9645,1197,95.56,5.75,99.63,90.74,15.31,Eye Level,1,1,88.0
7886,20240108,9096,1022,97.58,0.1,99.9,99.12,15.14,Checkout,0,1,90.0
7887,20240614,9453,1182,92.79,5.31,97.82,95.91,18.99,Waist Level,1,1,88.0
7888,20240929,9237,1108,97.14,4.38,97.66,93.84,19.65,Bottom Shelf,1,1,89.0
7889,20241217,9882,1119,98.33,3.8,99.9,96.11,15.96,Bottom Shelf,1,0,87.0
7890,20240922,9054,1014,98.74,2.45,99.9,93.48,17.16,Eye Level,1,1,90.0
7891,20240322,9173,1049,96.83,3.36,99.48,94.14,13.36,Waist Level,1,1,89.0
7892,20240901,9630,1137,99.9,0.69,99.9,99.9,8.29,Eye Level,1,1,91.0
7893,20240415,9824,1087,95.98,4.07,98.25,93.02,15.1,Top Shelf,1,1,88.0
7894,20240728,9236,1147,97.3,2.84,99.9,99.79,14.66,Checkout,1,1,91.0
7895,20241102,9400,1076,99.9,0.1,99.9,99.37,12.33,Waist Level,1,1,91.0
7896,20241122,9260,1020,99.9,0.1,99.9,98.22,15.12,Bottom Shelf,1,1,91.0
7897,20240818,9256,1082,99.9,1.38,99.9,98.74,12.77,Eye Level,1,1,91.0
7898,20240717,9497,1020,96.66,3.42,99.54,94.17,17.8,Waist Level,1,1,89.0
7899,20240818,9021,1128,97.69,1.3,99.9,97.69,18.23,Top Shelf,1,0,88.0
7900,20240903,9633,1171,97.33,2.25,99.62,94.82,16.43,Eye Level,1,1,89.0
7901,20240427,9801,1022,99.51,0.54,99.9,96.29,18.14,Checkout,1,1,91.0
7902,20241103,9119,1045,97.35,4.71,97.82,91.01,15.61,Top Shelf,1,1,88.0
7903,20240422,9769,1166,93.8,5.12,99.17,90.45,17.74,Top Shelf,1,1,87.0
7904,20240409,9455,1169,96.31,3.9,99.87,91.42,20.03,Eye Level,1,1,89.0
7905,20240930,9508,1012,98.42,1.84,99.9,95.72,7.87,Waist Level,1,1,89.0
7906,20240119,9103,1084,96.58,2.93,99.02,94.44,18.43,Waist Level,1,0,86.0
7907,20240807,9993,1046,95.77,2.76,99.9,95.55,14.09,Checkout,1,0,86.0
7908,20240106,9744,1004,97.74,0.94,99.9,96.22,15.67,Bottom Shelf,1,1,90.0
7909,20240105,9939,1056,93.04,5.6,96.63,93.17,15.42,Top Shelf,1,1,87.0
7910,20241201,9596,1046,99.9,1.2,99.9,98.8,15.63,Waist Level,1,1,91.0
7911,20240211,9607,1127,97.29,3.5,99.15,94.62,14.66,Bottom Shelf,1,1,89.0
7912,20240210,9430,1026,99.9,0.1,99.9,99.46,18.06,Eye Level,1,0,89.0
7913,20241001,9934,1134,96.88,2.59,97.74,92.77,19.69,Waist Level,1,1,89.0
7914,20241118,9768,1168,96.2,3.23,97.64,94.51,11.52,Bottom Shelf,1,1,88.0
7915,20240614,9374,1163,95.34,2.74,99.3,94.57,11.48,Waist Level,1,1,88.0
7916,20240505,9716,1120,98.47,2.59,99.9,98.81,17.15,Bottom Shelf,1,1,91.0
7917,20240404,9128,1101,95.55,4.37,97.85,96.21,14.88,Checkout,1,1,89.0
7918,20240628,9818,1036,97.34,1.02,99.87,95.02,19.73,Checkout,1,1,90.0
7919,20241103,9564,1167,96.99,2.44,99.9,94.72,14.21,Bottom Shelf,1,1,89.0
7920,20240418,9118,1088,95.82,3.53,99.59,94.27,19.26,Top Shelf,1,1,89.0
7921,20240604,9349,1127,95.14,5.5,96.48,91.62,13.21,Waist Level,1,1,87.0
7922,20240123,9431,1130,96.78,2.83,99.87,95.68,17.51,Checkout,1,1,90.0
7923,20240429,9716,1176,99.81,0.95,99.9,98.06,14.29,Checkout,1,1,91.0
7924,20240621,9372,1114,96.52,3.09,99.9,93.9,15.25,Eye Level,1,1,89.0
7925,20240104,9471,1088,98.11,2.89,99.73,95.92,22.01,Checkout,1,1,91.0
7926,20240401,9623,1090,96.64,3.18,99.7,95.06,15.79,Checkout,1,1,89.0
7927,20240308,9138,1110,96.86,4.61,96.21,94.0,10.85,Eye Level,1,1,88.0
7928,20240713,9690,1088,99.9,0.1,99.9,99.72,20.37,Eye Level,1,1,92.0
7929,20240714,9184,1117,97.09,3.96,99.9,93.04,12.71,Eye Level,1,1,89.0
7930,20240715,9699,1019,97.24,4.04,98.53,90.34,12.83,Eye Level,1,1,88.0
7931,20240616,9023,1142,95.36,5.41,99.9,95.27,14.81,Bottom Shelf,1,1,89.0
7932,20241103,9381,1102,97.96,3.21,99.25,96.34,21.19,Eye Level,1,1,90.0
7933,20240604,9974,1141,95.31,4.51,99.9,94.19,12.54,Top Shelf,1,1,88.0
7934,20240216,9133,1142,94.48,5.11,99.77,93.93,16.63,Waist Level,1,1,88.0
7935,20240427,9570,1038,99.9,0.1,99.9,99.62,21.67,Waist Level,1,1,92.0
7936,20240412,9419,1179,93.6,5.31,95.75,90.47,15.97,Top Shelf,1,1,86.0
7937,20240124,9570,1173,99.29,0.76,99.9,99.35,18.83,Bottom Shelf,1,0,88.0
7938,20241014,9902,1147,97.15,2.95,99.9,97.1,15.75,Checkout,1,1,90.0
7939,20240902,9190,1053,99.47,0.1,99.9,98.62,12.41,Top Shelf,1,1,91.0
7940,20240426,9990,1167,99.29,0.33,99.9,99.9,14.35,Checkout,1,1,91.0
7941,20241124,9722,1178,99.9,1.71,99.9,96.76,16.59,Top Shelf,1,1,91.0
7942,20240501,9197,1032,96.76,3.34,98.77,93.79,14.09,Checkout,1,0,86.0
7943,20241002,9716,1169,98.64,0.93,99.9,96.85,13.76,Eye Level,1,1,90.0
7944,20240614,9425,1114,95.1,6.09,97.83,92.41,12.16,Waist Level,1,1,87.0
7945,20241127,9990,1022,99.9,0.1,99.9,99.09,13.61,Waist Level,0,1,90.0
7946,20240520,9655,1095,94.65,4.29,98.28,91.4,16.75,Checkout,1,1,88.0
7947,20240828,9070,1080,99.1,0.1,99.9,97.99,8.07,Bottom Shelf,1,1,90.0
7948,20240107,9273,1117,96.52,3.16,98.64,95.6,12.48,Eye Level,1,1,89.0
7949,20240521,9673,1095,96.92,3.32,98.31,95.54,20.38,Waist Level,1,1,90.0
7950,20240516,9610,1177,98.46,0.1,99.9,97.79,16.35,Top Shelf,0,1,90.0
7951,20241118,9509,1002,97.0,4.07,99.12,92.02,9.01,Eye Level,1,1,88.0
7952,20241027,9492,1028,99.9,0.1,99.9,97.06,16.94,Eye Level,1,1,91.0
7953,20240228,9287,1068,94.96,2.79,97.24,94.73,18.62,Top Shelf,1,1,88.0
7954,20241117,9004,1053,97.9,2.76,99.9,94.29,19.28,Eye Level,1,1,90.0
7955,20241205,9376,1038,97.64,0.44,99.9,98.31,16.19,Checkout,1,1,90.0
7956,20240830,9573,1170,96.38,2.29,99.21,96.11,17.67,Waist Level,1,0,87.0
7957,20240124,9280,1039,98.7,0.1,99.9,97.8,20.43,Waist Level,0,1,90.0
7958,20240220,9800,1156,97.28,1.98,99.9,96.41,12.19,Top Shelf,1,1,89.0
7959,20241110,9970,1104,99.9,1.33,99.9,97.94,18.17,Bottom Shelf,1,1,91.0
7960,20240322,9154,1176,96.06,2.71,98.35,95.26,15.59,Top Shelf,1,1,89.0
7961,20240628,9885,1038,97.06,3.16,99.06,93.37,15.45,Checkout,1,1,89.0
7962,20241111,9134,1022,98.54,2.58,99.9,94.03,11.19,Top Shelf,1,1,89.0
7963,20241204,9403,1175,96.47,1.95,99.9,94.71,17.68,Waist Level,1,1,89.0
7964,20240430,9161,1092,96.17,2.82,99.87,95.13,13.21,Eye Level,1,1,89.0
7965,20240812,9570,1040,98.36,0.1,99.9,98.81,15.52,Eye Level,1,1,91.0
7966,20240830,9385,1105,92.18,5.69,98.01,90.21,13.63,Checkout,1,1,86.0
7967,20240326,9945,1069,94.14,4.43,99.65,89.97,19.12,Bottom Shelf,1,1,88.0
7968,20241021,9567,1162,96.3,4.44,97.7,93.3,15.01,Top Shelf,1,1,88.0
7969,20240418,9805,1094,95.31,4.73,97.67,92.56,16.1,Waist Level,0,1,87.0
7970,20240310,9403,1003,99.9,0.78,99.9,96.56,17.14,Bottom Shelf,1,1,91.0
7971,20241116,9859,1086,96.4,5.99,98.3,92.92,14.31,Bottom Shelf,1,1,88.0
7972,20240725,9907,1026,98.27,2.69,98.71,91.96,11.3,Checkout,1,1,88.0
7973,20240805,9011,1180,99.34,2.59,99.9,95.14,18.29,Top Shelf,1,1,90.0
7974,20240904,9662,1050,98.18,2.22,99.9,98.2,7.92,Waist Level,1,1,90.0
7975,20240508,9366,1191,98.13,4.42,99.9,97.05,20.49,Checkout,1,1,91.0
7976,20240706,9562,1063,99.9,0.66,99.9,97.58,10.47,Checkout,1,0,87.0
7977,20240925,9106,1165,97.65,1.36,99.9,97.76,14.21,Waist Level,1,1,90.0
7978,20240615,9989,1083,95.45,6.06,96.66,89.93,20.7,Waist Level,1,1,88.0
7979,20240819,9931,1165,97.23,1.84,99.9,97.62,12.01,Waist Level,1,1,90.0
7980,20240824,9108,1051,98.24,2.97,98.7,94.66,17.88,Eye Level,1,1,90.0
7981,20240618,9066,1037,99.9,0.1,99.9,97.01,10.42,Checkout,1,1,90.0
7982,20240507,9785,1067,95.65,3.5,99.48,91.15,12.21,Top Shelf,1,1,88.0
7983,20241122,9997,1035,96.4,2.63,98.57,93.43,13.57,Eye Level,1,1,88.0
7984,20240426,9769,1173,94.92,4.27,96.75,91.71,12.49,Checkout,1,1,87.0
7985,20240116,9442,1081,98.51,2.41,99.3,96.98,10.88,Eye Level,1,1,90.0
7986,20241211,9722,1189,93.27,4.7,99.9,97.23,12.43,Waist Level,1,1,89.0
7987,20241024,9721,1134,98.54,1.8,99.9,96.06,15.86,Waist Level,1,1,90.0
7988,20240516,9345,1095,95.76,4.33,97.29,92.2,17.34,Eye Level,1,1,88.0
7989,20240711,9579,1171,94.15,5.06,97.96,92.19,11.9,Eye Level,1,1,87.0
7990,20240111,9570,1136,99.53,0.7,99.9,99.04,12.63,Top Shelf,1,1,91.0
7991,20240903,9213,1187,95.46,5.48,98.71,93.33,15.58,Eye Level,1,1,88.0
7992,20240605,9062,1065,98.2,0.73,99.9,96.15,13.31,Top Shelf,1,1,90.0
7993,20240302,9456,1067,99.9,0.13,99.9,98.42,14.02,Waist Level,1,1,91.0
7994,20240421,9916,1035,99.33,0.1,99.9,98.52,18.95,Checkout,1,1,91.0
7995,20240118,9482,1094,98.42,1.59,99.9,96.16,12.15,Waist Level,1,1,90.0
7996,20240924,9571,1139,96.83,2.03,99.1,97.18,16.23,Checkout,1,1,90.0
7997,20240211,9857,1016,98.66,2.83,99.9,92.67,15.24,Waist Level,1,1,89.0
7998,20240730,9196,1134,98.7,1.18,99.9,99.04,13.39,Waist Level,1,1,91.0
7999,20240222,9220,1101,98.66,1.77,99.56,99.23,12.85,Eye Level,1,1,91.0
8000,20241106,9088,1170,96.01,1.74,99.14,93.66,8.76,Waist Level,1,1,88.0
8001,20240115,9129,1097,94.72,5.74,97.44,91.08,13.61,Top Shelf,1,1,87.0
8002,20240611,9173,1064,97.26,1.9,99.5,96.09,19.2,Bottom Shelf,1,1,90.0
8003,20240111,9779,1046,94.67,5.63,97.73,89.44,22.36,Bottom Shelf,1,1,88.0
8004,20241101,9463,1007,98.2,1.18,99.76,96.36,11.29,Eye Level,1,1,90.0
8005,20240117,9700,1076,99.17,0.1,99.9,98.94,17.44,Checkout,1,1,91.0
8006,20240403,9175,1063,96.27,2.87,99.9,91.31,16.31,Bottom Shelf,1,1,88.0
8007,20241122,9031,1167,98.53,2.29,99.59,96.33,15.07,Waist Level,1,1,90.0
8008,20240605,9440,1158,98.29,2.02,99.9,99.9,15.63,Bottom Shelf,1,1,91.0
8009,20241007,9015,1168,95.4,3.57,99.9,90.85,17.97,Waist Level,1,1,88.0
8010,20240529,9693,1157,94.55,5.1,99.9,94.96,19.91,Eye Level,1,1,89.0
8011,20241027,9719,1060,96.48,5.47,98.72,89.91,10.98,Eye Level,1,1,87.0
8012,20241001,9554,1136,97.02,4.22,98.89,94.81,18.28,Top Shelf,1,1,89.0
8013,20240903,9964,1174,97.15,4.33,99.9,93.33,17.44,Bottom Shelf,1,1,89.0
8014,20240813,9425,1192,92.79,6.11,96.02,90.89,18.24,Bottom Shelf,1,1,87.0
8015,20240628,9160,1096,99.9,1.55,99.9,99.25,17.11,Bottom Shelf,1,0,88.0
8016,20240618,9201,1010,99.68,0.81,99.9,95.57,18.53,Bottom Shelf,1,1,91.0
8017,20240607,9210,1103,97.21,1.15,99.9,99.73,16.61,Bottom Shelf,1,1,91.0
8018,20241019,9585,1094,96.12,5.0,98.42,93.43,15.47,Top Shelf,1,1,88.0
8019,20240317,9172,1149,96.11,3.15,99.9,98.11,12.87,Top Shelf,1,1,90.0
8020,20240303,9495,1021,97.44,2.12,99.9,92.98,16.93,Checkout,1,1,89.0
8021,20240827,9504,1044,96.15,3.3,99.56,94.12,12.65,Bottom Shelf,1,1,89.0
8022,20240115,9608,1125,96.26,2.83,99.54,96.51,7.86,Eye Level,0,1,88.0
8023,20241231,9793,1059,96.0,2.2,99.9,94.55,17.19,Eye Level,1,1,89.0
8024,20240304,9874,1059,95.4,2.87,99.9,94.24,15.35,Top Shelf,1,1,89.0
8025,20240902,9210,1173,99.52,0.28,99.9,97.43,13.96,Waist Level,1,1,91.0
8026,20240325,9109,1017,97.05,4.26,98.24,92.56,18.29,Waist Level,1,1,89.0
8027,20241018,9714,1148,92.71,5.39,99.4,93.8,18.47,Bottom Shelf,1,1,88.0
8028,20240526,9900,1121,98.91,0.28,99.9,99.9,11.18,Checkout,1,1,91.0
8029,20240514,9707,1179,96.24,3.68,97.15,93.58,11.41,Bottom Shelf,1,0,85.0
8030,20241212,9796,1008,98.94,0.48,99.9,98.05,17.36,Waist Level,1,1,91.0
8031,20241125,9554,1187,94.41,5.95,98.73,95.61,9.89,Bottom Shelf,1,1,88.0
8032,20240802,9123,1037,99.48,1.36,99.9,94.87,13.22,Checkout,1,1,90.0
8033,20241128,9439,1194,90.65,7.92,95.47,90.89,15.67,Checkout,1,1,86.0
8034,20241222,9311,1197,95.08,4.26,99.68,96.44,13.81,Top Shelf,1,1,89.0
8035,20240518,9294,1001,97.41,1.34,99.9,93.01,17.8,Waist Level,1,1,89.0
8036,20241016,9718,1113,94.46,4.21,97.06,93.53,9.96,Top Shelf,1,1,87.0
8037,20240705,9443,1099,96.41,3.87,99.2,93.08,17.81,Waist Level,1,1,89.0
8038,20240620,9153,1045,97.72,2.24,99.9,94.83,15.19,Waist Level,1,1,90.0
8039,20240619,9467,1090,95.65,4.07,98.23,92.91,9.37,Bottom Shelf,1,1,88.0
8040,20241119,9490,1168,99.09,0.1,99.9,99.9,13.14,Checkout,1,1,91.0
8041,20240213,9728,1055,95.56,3.17,99.65,93.77,17.07,Checkout,1,1,89.0
8042,20240423,9495,1124,94.98,4.99,98.53,93.36,13.26,Eye Level,1,1,88.0
8043,20240101,9679,1152,92.25,7.85,97.61,90.98,11.89,Top Shelf,1,0,83.0
8044,20240726,9703,1091,94.41,2.67,99.0,94.47,15.07,Waist Level,1,1,88.0
8045,20240417,9480,1057,99.68,0.34,99.9,98.61,14.98,Eye Level,1,1,91.0
8046,20240104,9821,1033,99.61,0.92,99.9,96.05,12.36,Eye Level,1,1,90.0
8047,20240129,9215,1088,94.68,4.19,97.43,92.05,14.69,Eye Level,1,0,84.0
8048,20240830,9328,1150,94.17,5.11,99.29,94.33,17.69,Bottom Shelf,1,0,85.0
8049,20240227,9314,1151,92.39,5.5,99.21,94.41,14.45,Eye Level,1,0,85.0
8050,20240222,9412,1143,96.76,3.72,99.05,96.31,14.21,Eye Level,1,1,89.0
8051,20241204,9026,1071,98.82,0.47,99.9,97.37,14.09,Eye Level,1,1,90.0
8052,20240107,9190,1085,99.9,0.19,99.9,98.46,11.98,Waist Level,1,1,91.0
8053,20240702,9901,1074,99.48,1.94,99.88,97.63,16.02,Waist Level,1,1,91.0
8054,20241204,9017,1134,96.56,4.06,98.54,91.36,16.93,Eye Level,1,1,88.0
8055,20241204,9678,1182,95.94,6.27,96.37,95.14,15.8,Bottom Shelf,1,1,88.0
8056,20240827,9895,1145,94.62,6.33,99.13,91.33,16.46,Bottom Shelf,1,0,85.0
8057,20240830,9629,1084,94.94,5.81,96.78,92.68,14.72,Bottom Shelf,1,1,87.0
8058,20240204,9039,1159,95.26,7.33,97.68,90.75,9.97,Checkout,1,1,87.0
8059,20240913,9973,1074,98.04,2.19,99.56,94.23,18.74,Top Shelf,1,1,90.0
8060,20241210,9035,1072,95.13,4.36,99.9,92.16,18.57,Waist Level,1,1,88.0
8061,20240309,9410,1155,99.9,1.53,99.9,99.88,12.19,Checkout,1,1,91.0
8062,20241130,9022,1182,95.35,4.16,99.9,95.14,15.74,Top Shelf,1,0,86.0
8063,20240615,9719,1144,91.78,7.07,98.02,90.88,12.13,Checkout,1,0,83.0
8064,20240122,9944,1054,96.17,2.8,99.9,92.92,19.46,Eye Level,1,1,89.0
8065,20240308,9830,1173,98.59,0.1,99.9,99.9,15.9,Top Shelf,1,1,91.0
8066,20241219,9683,1114,94.41,3.64,97.71,95.8,15.53,Top Shelf,1,1,88.0
8067,20240816,9424,1069,96.9,3.49,99.9,93.81,19.26,Top Shelf,1,1,89.0
8068,20240416,9099,1152,90.92,7.21,98.88,91.09,18.33,Bottom Shelf,1,1,87.0
8069,20240324,9995,1145,95.07,6.27,99.53,91.62,16.31,Checkout,1,1,88.0
8070,20240916,9096,1049,98.1,0.62,99.9,96.7,17.37,Eye Level,1,1,90.0
8071,20240522,9984,1151,96.05,4.99,99.13,92.49,12.98,Top Shelf,1,0,85.0
8072,20240124,9611,1083,96.18,3.4,99.9,95.91,15.01,Eye Level,1,1,89.0
8073,20240829,9429,1033,96.12,4.41,98.36,90.12,10.84,Eye Level,1,1,87.0
8074,20240912,9705,1169,97.31,4.33,98.04,93.69,15.63,Eye Level,1,1,89.0
8075,20241217,9974,1036,97.48,2.57,99.9,95.0,13.09,Waist Level,1,1,89.0
8076,20240911,9618,1182,95.6,6.0,98.26,94.1,13.07,Top Shelf,1,1,88.0
8077,20241009,9329,1164,95.23,5.12,97.76,90.67,13.99,Eye Level,1,1,87.0
8078,20241205,9391,1160,94.25,3.82,99.9,95.7,13.61,Eye Level,1,1,89.0
8079,20240322,9438,1005,97.03,2.95,99.36,96.01,14.6,Eye Level,1,1,89.0
8080,20240428,9797,1031,96.48,1.77,99.3,93.74,14.75,Checkout,1,1,89.0
8081,20240426,9219,1031,96.96,4.29,99.38,90.99,17.47,Checkout,1,1,88.0
8082,20240922,9002,1100,98.89,1.86,99.9,97.66,16.1,Waist Level,1,1,91.0
8083,20241012,9849,1075,96.59,4.24,99.25,89.27,11.57,Bottom Shelf,1,1,87.0
8084,20240820,9611,1029,99.25,2.48,99.9,94.98,14.83,Waist Level,1,1,90.0
8085,20241219,9556,1096,99.21,2.06,99.9,97.14,18.71,Bottom Shelf,1,1,91.0
8086,20240814,9015,1164,94.86,3.94,98.82,91.62,14.02,Waist Level,1,1,88.0
8087,20240229,9112,1137,98.26,1.86,99.9,96.74,11.1,Waist Level,1,1,90.0
8088,20240125,9341,1080,98.63,0.92,99.9,97.25,20.24,Top Shelf,1,1,91.0
8089,20240111,9084,1040,98.32,2.71,99.9,93.69,12.45,Bottom Shelf,1,1,89.0
8090,20240804,9271,1074,99.05,1.52,99.9,97.68,13.83,Waist Level,1,1,90.0
8091,20240128,9577,1001,96.52,1.74,99.81,91.74,15.29,Top Shelf,1,1,88.0
8092,20241110,9046,1179,99.9,0.6,99.9,98.66,19.04,Waist Level,1,1,92.0
8093,20240724,9446,1155,95.37,2.72,99.9,97.95,12.96,Bottom Shelf,1,1,89.0
8094,20241010,9575,1131,95.62,4.04,99.04,93.16,20.12,Bottom Shelf,1,1,89.0
8095,20241108,9119,1010,97.33,4.24,99.11,87.99,12.72,Top Shelf,1,1,87.0
8096,20240803,9058,1040,97.76,1.4,99.9,95.5,16.17,Eye Level,1,1,90.0
8097,20241031,9594,1008,98.49,2.97,99.9,93.1,11.97,Checkout,1,1,89.0
8098,20240412,9276,1079,98.08,0.1,99.9,97.77,16.68,Top Shelf,1,1,91.0
8099,20241010,9921,1029,96.49,0.81,99.9,96.95,15.19,Bottom Shelf,0,1,89.0
8100,20241031,9089,1104,92.63,6.17,96.73,89.76,20.74,Eye Level,0,1,86.0
8101,20240920,9779,1130,93.07,4.39,97.06,91.28,16.13,Eye Level,1,1,87.0
8102,20241207,9679,1038,96.67,2.72,99.9,90.38,10.33,Top Shelf,1,1,88.0
8103,20240612,9807,1056,95.24,3.43,97.3,92.5,16.64,Bottom Shelf,1,1,88.0
8104,20241013,9497,1007,98.06,3.1,98.94,91.71,18.84,Checkout,1,1,89.0
8105,20240222,9108,1113,95.43,4.46,98.56,93.21,12.14,Eye Level,1,1,88.0
8106,20240224,9250,1170,99.9,0.1,99.9,99.03,21.27,Eye Level,1,1,92.0
8107,20240608,9979,1089,94.94,5.13,97.65,90.17,14.98,Waist Level,1,1,87.0
8108,20240115,9636,1191,95.25,3.87,99.9,99.08,15.91,Checkout,1,1,90.0
8109,20240603,9312,1157,94.9,4.39,99.9,95.37,14.61,Bottom Shelf,1,1,89.0
8110,20241024,9055,1074,96.21,3.25,99.68,91.41,16.58,Checkout,1,1,88.0
8111,20240213,9185,1082,95.16,4.6,97.62,91.87,20.56,Waist Level,1,1,88.0
8112,20240821,9268,1188,94.56,4.61,96.84,95.3,14.01,Checkout,1,1,88.0
8113,20240307,9221,1094,95.66,3.03,99.08,96.62,15.84,Waist Level,1,1,89.0
8114,20241009,9864,1009,98.88,1.54,99.9,94.39,15.44,Checkout,1,0,87.0
8115,20240317,9370,1194,97.62,2.61,99.9,97.78,19.69,Bottom Shelf,1,1,91.0
8116,20240524,9003,1172,98.4,2.11,99.9,94.21,16.53,Checkout,1,1,90.0
8117,20240829,9739,1111,92.42,7.89,96.91,89.96,13.19,Eye Level,1,1,86.0
8118,20240828,9993,1170,98.52,2.48,99.04,94.02,15.34,Checkout,1,0,86.0
8119,20241210,9020,1057,97.59,0.75,99.9,99.25,11.31,Bottom Shelf,1,1,90.0
8120,20240511,9546,1118,99.38,2.18,99.9,97.8,11.12,Top Shelf,1,1,90.0
8121,20240516,9153,1009,98.25,2.85,99.38,95.66,15.73,Top Shelf,1,1,90.0
8122,20240114,9023,1067,99.11,1.89,99.9,95.78,10.03,Eye Level,1,1,90.0
8123,20240302,9375,1052,97.73,3.78,99.55,90.25,21.0,Top Shelf,1,1,89.0
8124,20240228,9654,1146,96.31,5.76,97.96,93.79,15.06,Top Shelf,1,1,88.0
